asin,name,rating,date,verified,title,body,helpfulVotes
B00836Y6B2,Devraj,2,"August 20, 2013",TRUE,Video playing disconnect after few minutes and voice quality is not good..Comes with HTC charger,"Looks like this is not new phone. Cons:. 1. Checked usage,this phone was already used for 16 hours 2. Came with HTC phone charger 3. Any Video playing get dropped after few minutes. Pros: 1.Although i liked Windows OS ,i felt better than Andriod or iphone at user experience and user friendly I would buy this phone for Windows OS and for build quality, but did not like because limited Apps, camera and video player... Windows should work on competing android and iphone apps then this may go beyond those OSs...And Nokia to come with better quality camera and Video playing..",
B00836Y6B2,Amazon Customer,5,"August 12, 2013",TRUE,Very Satisfied,"I received this phone a day sooner than what was estimated, so that was awesome. The phone was in perfect shape, and I have had no issues w service or anything (the phone is an unlocked AT&T phone and I have T-Mobile service). The only unexpected thing was that the phone takes a micro SIM, and I honestly had no idea what that was. I called the seller, and he was very nice and explained to me what to do. The Windows format takes some getting used to (I was used to Android) and there aren't a whole lot of the normal apps available yet on the Windows Market...but I still love it.",
B00836Y6B2,Lam,1,"November 30, 2013",TRUE,Not satified,it is not an unlocked phone. it is AT&T locked phone. It does not work with any sim GSM carrier. Not what have been described,10
B00836Y6B2,Crow,1,"September 19, 2018",TRUE,garbage,Sucks didn't even work,
B00836Y6B2,Dust Roger,5,"January 18, 2014",TRUE,The best cell phone a this price range.,"It is well built, wonderful camera, plenty of memory, clear signal, thousands of apps and it does not crash. It does what it is supposed to do and really well. And this is from a professional Mac user. Windows has a decent product here. Finally !",1
B00836Y6B2,MICHELLE HENRY,4,"August 14, 2014",TRUE,"I was initially worried about this ""unlocked"" phone because when ...","I was initially worried about this ""unlocked"" phone because when we first tried our existing sim card in the phone it did not work. We called straight talk and they coudn't figure out why it was not working they suggested that maybe the phone was not unlocked. I called AT&T they could not able to ping the phone and suggested that I send the phone back to amazon. I called straight talk once again and they were about to get the sim card working with the phone. Bought it for my daughter's 12th B'day she is loving it. I have no complain with the phone.",
B00836Y6B2,reybri,5,"July 13, 2013",TRUE,Great phone.,"I got the phone and was surprised that it uses a micro-sim card, so I went on-line to buy one and came across a site that showed how to cut down regular sim card. I followed the instructions and it worked. The battery time is not that great. It'll go two days if I use the music player on bluetooth all work day since I don't use the phone for calls that much and not into social media. The things I've used it for works great on internet and lots of apps available.",1
B00836Y6B2,PEDRO MANZANILLA,5,"January 14, 2015",TRUE,I am very pleased with the phone was for my partner and she ...,"I am very pleased with the phone was for my partner and she is fascinated excellent works great in VENEZUELA, there was no problem putting on the SIM card worked perfectly, we use the cell phone company Movistar and well ... we are compliant with excellent buy for us ... thanks",3
B00836Y6B2,Dave-Anand Maraj,4,"July 4, 2013",TRUE,Nokia is the best for me,I love everything about this phone but since it was At&t some features such as bluetooth still don't work. But I knew that goin' in so no biggie. I love the OS platform I think it is far superior. I can use this phone as a mini stereo and it is wonderful.,1
B00836Y6B2,Tehneiyat,3,"August 1, 2013",TRUE,Good Battery Life,"Cons: Cannot receive picture messages, cannot do screen capture, sometimes when talking on the phone mute button will press onscreen, if I am in a area where there is no signal and move to area with signal it takes a while for it to catch signal again sometimes have to restart the phone Pros: Good battery life, easy to use, tiles on home screen easy to use, multiple windows open at same time",
B00836Y6B2,Wayne Woodbeck,5,"September 20, 2013",TRUE,Issues only with my provider.,"The seller I purchased from, had my phone to me within 24 hours. Great service. It then took me two days to find APN settings that worked. Make certain you upgrade your new Windows Phone through Zune. Takes a little time but it is worth it. Beyond that, my provider's customer service was useless. It took far too long but I eventually got the right settings and the phone works like a charm. Crystal clear voice, and most of my familiar apps. Still working on finding some settings and details, but I am very pleased.",
B00836Y6B2,SP,2,"December 16, 2013",TRUE,fake description.,"It works, so it is worth more than 1 star. Its description is ""new"", but the battery is 0%, the box is a bit old and has ""double stickered"" to hold it tight, and the screen protector has bubbles. All these ""features"" make me believe that it's not really a new one. But I don't have enough time to return it and buy another phone, so I can only use it.",
B00836Y6B2,Johnson,5,"August 1, 2013",TRUE,TMOBILE LTE LOVE IT,"Great phone, I went with this phone to replace my HTC Trophy as my windows phone. Just to let you all know I am using this phone over an Iphone 4s and a Nexus 4. This is a rock-solid phone and love it. Windows Phone 7.8 is still a great OS, no need for WP8",
B00836Y6B2,POLO J.,4,"July 4, 2013",TRUE,Good phone!,"Good phone for the price. The screen is amazing you don't need screen saver, the colors are better than Samsung. Things that I don't like: You can't share images or files by bluetooth, Nokia said that there is an application, but it is not for Lumia 900. The batery life is good, because some applications works in second plane. You can talk, navigate and heart music a lot of time. People comments good things about strength of materials. However, As I said in the beginning, Good phone for the price.",1
B00836Y6B2,Bengican,5,"December 1, 2012",TRUE,Awesome phone and no problems with the service!,"The phone is awesome. I have this phone now since one month and I have no problem with it. It is big, it looks great, it is perfect. Also I am really happy, that I choosed Windows Phone this time. To everyone: Windows Phone is really different, so you have to get used to it, but it is now in my eyes the best of all the OS for me! The service had no problems. I ordered the phone and it arrived after 7 days, it was new, everything was top!",1
B00836Y6B2,P. R. Thomas,3,"December 7, 2015",TRUE,She hated every moment,"Bought this for my mother, thinking it would be easier for her than an Android or iPhone. She hated every moment.",
B00836Y6B2,Vaibhav Sachdeva,1,"December 2, 2013",TRUE,Really disappointed,I bought this phone as a gift for my brother. However the product has not been working fine from the very first day. There are issues with the mic and speaker and it is impossible to listen what the other person on the phone is saying and even the other person can not listen to what I speak. I contacted Nokia and they said the product is damaged and can not be repaired. I contacted the seller for return/replacement but never heard back from them. I am really disappointed with the phone.,1
B00836Y6B2,Rondyron,3,"September 10, 2013",TRUE,Back button is already sticking,I bought this phone for my daughter's birthday. It was all good when we received it even though the seal was broken. I thought that was due to our customs checking to ensere. It appears now that the back arrow is not going back all the time and the dpone is sticking at times. I am so disappointed with this phone. I do not think that a phone for this price should be giving any trouble at all.....:( :(,1
B00836Y6B2,maria,5,"December 11, 2012",TRUE,SIMPLY THE BEST !,"I received my phone before the expected arrival date and in excellent condition - New, and the color cyan blue is beautiful. The phone is simply great. It is easy to use, with lots of features, and well built. Good Nokia quality as expected. I have always been a fan of Nokia phones and the Nokia /Microsoft combination is perfect. The touch screen is becoming easier each time. The phone is indeed unlocked and I did take it to my initial cell provider. However,I was not pleased with the speed offered by them and had to switch to another provider - Digicel in the Caribbean is now my new cell provider. What a difference and the 4G LTE speed is simply amazing. Very pleased in all areas, and the phone did not let me down. Additional update to follow if necessary as I use the phone. UPDATE 20 Dec 12: Please note that the seller of my Nokia Lumia 900 unlocked cell phone was Masterdeals. My cell was indeed unlocked and I was able to communicate with them. Still very pleased with the Nokia Lumia 900 ! UPDATE 14 SEPT 13: This phone is still working very well. I have never had an issue with it, and I will say over and over again, ""I really like my phone"". Its fast ( good provider ), and I even read books on my phone. Its like my mini PC with easy use of the Microsoft office. I have also dropped it many times, but fortunately it was well protected. Lots of apps, and I am able to track my morning run/walk without a glitch. Unfortunately windows phones are missing the app for Magic Jack, and that is the only important app that I am lacking. Waiting on Magic jack to create an app for Windows phones ! Love the live tiles, and like that I can organize them how I want them - reminds me of my desktop. As you use the phone, you will learn the features. Still a great phone !!!",11
B00836Y6B2,supercharge,3,"April 30, 2016",TRUE,Three Stars,Just a basic phone. heating battery and charging takes forever.,
B00836Y6B2,Faith A. Tew,5,"February 11, 2013",TRUE,Good phone,I love my Nokia Lumia. It was a bit tough to get used to at first but luckily my brother had the same phone for a while so he helped me. My mom also has this phone and she loves it too. It's a great phone! A bit pricey but worth it!,1
B00836Y6B2,Steve A. Stinson,5,"March 6, 2013",TRUE,"Phones Excellent, Shipping Not Good","I ordered 2 Nokia 900 Lumia phones, they both arrived in excellent shape. The shipping lacked a little to be desired for my circumstance. The phones were scheduled to arrive on 2/26/2013 and they arrived in my possession on 3/5/2013. The instruction booklet looked like the printer att had used ran out of ink. you cannot read either book. It has online instructions to compensate for that. I am satisfied with the phone itself, just not the way it was shipped. We are a rural area here and it works better to use USPS. Steve Stinson",
B00836Y6B2,Xio,5,"June 8, 2013",TRUE,Good,I just bought this phone a few weeks ago and it is gorgeous. The screen just blew me away and the OS is very fast and user friendly. This is the first time I try a Windows phone and I have to say that it's been a wonderful experience.,
B00836Y6B2,Rui Domingues,1,"February 10, 2014",TRUE,Frustrated,"The phone I received is actually locked by at&t and not unlocked as it says. I asked the seller to send me an unlock code, but he would not respond. after reading some of the comments, I realized that I am not the only one that have been fooled by the phone descrption. Since I am in Angola, West Africa, it is not feasible to send the phone back, therefore I bought an unlock code for $46.6 from [...]. It took 10 days to get the code, but the good thing is my phone is unlocked and working pretty well.",1
B00836Y6B2,yiwei,5,"December 5, 2012",TRUE,Great,this is totally a unlocked phone. You can use it anywhere. This is a great phone for anyone who is interested in windows phone. It is much better than iPhone,6
B00836Y6B2,cirllee,5,"July 7, 2013",TRUE,Great !!,"beautiful color, very nice keys. wish it had removable mem card. but is very fluent, hasnt' hung up yet. have the tuxedo and screen protectors on it.",1
B00836Y6B2,Arturo,1,"April 30, 2013",TRUE,Becarefull - Warning,WARNIING - Be carefull with this seller HASSLEFREECELL - I bought a phone Nokia 900 - it doesn't have warranty in USA - Nokia didn't recognize the serial and recommended me a Technician who couldn't repair the cell - those phone are from Europe - neither Nokia can help you - I haven`t received response from the seller - he only said that I had 30 days - how can you buy something expensive without warranty neither factory warranty?????? I still have this trouble.,1
B00836Y6B2,PlantSeeds SingSongs,3,"September 23, 2015",TRUE,Loved the phone but it did not work with my ...,Loved the phone but it did not work with my phone company and was a huge hassle. I still have it and would like to get rid of it.,
B00836Y6B2,Jason Murrell,1,"July 12, 2018",TRUE,One Star,Do not buy out of date,
B00836Y6B2,nandcy metellus desruisseaux,2,"November 30, 2014",TRUE,I bought it but I didn't know how hard it's ...,I bought it but I didn't know how hard it's to take off the battery. Because of that my phone didn't have long live.,
B00836Y6B2,Bhanu,1,"November 5, 2013",TRUE,Damaged Piece received,I have received the Damaged piece with Mike and Speaker problem from CELL LAUNGE and without knowing it I havegifted it to someone outside of US. Later I came to know that it wasn't working and I started approaching the Amazon and Cell Launge. But they said that they can't accept returns fron any other country other than US. But I expect either Cell Launge has to accept it or if Cell launge's presense wasn't there and Amazon exists then has to accept on their behalf.,
B00836Y6B2,Maria Michelle,5,"October 12, 2013",TRUE,excelent,"arrived very quickly, in perfect condition, the phone is magnificent, has many uses, I was surprised when I realized that I could not share files via bluetooth, but the phone is the maximum is exactly what I expected and at a great price this undoubtedly",
B00836Y6B2,Lloyd C.,2,"September 26, 2015",TRUE,I loved this phone,"I loved this phone, but eventually it crapped out on me and would constantly give me voice command prompts. I had to throw it away.",
B00836Y6B2,daniel carrero,5,"August 9, 2013",TRUE,Nokia Lumia 900 - Fantastic smart phone option,"I bought this phone for my dad because he needs to check emails and make phonecalls ( basic user overall). W8 interface is pretty solid for mature people ( big icons, big fonts and easy navigation ) Regarding hardware the Lumia 900 is a solid phone. The battery lasts in standby for at lease a day. Great purchase IMO",
B00836Y6B2,Gonzalo Villagran,3,"December 27, 2014",TRUE,Three Stars,The phone it's great but came without earphone...too bad.,1
B00836Y6B2,Elchin,1,"March 28, 2013",TRUE,very bad,"i think price is normal. Ordered,when i recieved phone was bad. Box not original.Inside box not any manual book,earing. Only had carger. Phone looks used. Dont enter to market in anywhere. Dont reccomended - - - -",1
B00836Y6B2,Carlos R.,3,"February 10, 2014",TRUE,its ok but,Its ok but I don't what happend with this cell phone especific with the whatsapp application the messages are delayed for very long time. that is why I score with 3 stars.,
B00836Y6B2,KB,5,"November 9, 2016",TRUE,Five Stars,fits good and comfortable,
B00836Y6B2,Will,1,"December 26, 2013",TRUE,Awful Experience,"First of all i wanted to say Amazon has been very prompt in refunding my money for this phone. I think I may have gotten a manufacture defect or a refurbished phone, from the start it showed problems like; Freezing up, controls not working properly, search engine would pop up while talking on the phone or texting. It froze up a couple times and i couldn't even turn it off to reboot it, so i figured how to soft boot it. Furthermore I wasn't very happy that most banks don't have mobile apps for the windows phone. I have recently had my refund processed and purchased a droid phone, which i;m very happy with so far.",1
B00836Y6B2,GLORIA NWADI,3,"May 22, 2013",TRUE,Not all features working,"I have network problems then it will fix itself then resume again,also I cannot send picture messages even after updating the phone bu it is a nice phone for making calls and taking pictures",
B00836Y6B2,Raimound B. Eivazian,1,"December 8, 2013",TRUE,Not unlocked,This phone is great and good quality but when I got it it wasn't unlocked and it was locked on AT&T,3
B00836Y6B2,Kisha Palmer,4,"December 6, 2013",TRUE,Good phone,"This is a visually stimulating phone, with all the colours and apps. I find it to be a tad limited (where apps are concerned) but its less expensive and you get a good service.",
B00836Y6B2,yulimir,5,"September 25, 2014",TRUE,With stunning design,With stunning design perfect photos has an operating system windows 8 easy access,
B00836Y6B2,Julio Garces,5,"January 28, 2015",TRUE,Five Stars,EXCELLENT PRODUCT ARRIVED IN THE ESTIMATED TIME AND WELL PACKED SO I RECOMMEND,
B00836Y6B2,gurusamy,1,"May 23, 2013",TRUE,it is not factory unlocked,"I recently purchase this phone from this seller. but it is locked to at&t and shipping package doest not have any acceseries associated with this phone except charger ie not headset, sim ejecting tool, manual, no warranty and nothing. It is used phone. i advice not to buy this item.",2
B00836Y6B2,ender paz,2,"July 1, 2013",TRUE,good afternoon! equipment problems,good afternoon friends I want to meet the problem is happening to me! since just eh RECEIVED equipment and has some problems he seems to have problems with the horns and I can not listen to people who call them my I have not put the phone on speaker and they listen to me I want to know that occurs ! because when I put my headphones if I listen but do not rest! THANKS and agraderia them to give me a respuestaa see that could be done in this case?,
B00836Y6B2,L. A. Iverson,4,"October 17, 2013",TRUE,Nice phone for basic use,It is so cool I wish I had bought one for myself. It does not have apps that my daughter wished it had but it works well and that is what counts....right?? :),
B00836Y6B2,Candice,5,"December 15, 2013",TRUE,I love this phone.,Changed from an Iphone to this phone and I am glad I did. I love the larger display. Learning the windows system has been tricky but fun. The hardest part for me was finding the right software at the marketplace to use to change the network settings.,
B00836Y6B2,Muzamil,1,"August 19, 2013",TRUE,lumia 900 problem,"hy I bought Nokia lumia 900 which is said to be unlocked version,I had great trust on amazon,but when I got the cell I unboxed it then insert my sim I found its not unlocked its locked I think,I bought that cell for my country Pakistan where I would use it,when I took the cell with me to Pakistan to use it here I found it that it is not working here.I am very sad to see this ,please help me in this regard",
B00836Y6B2,Barb,5,"December 7, 2013",TRUE,"Recommend it. Decent size 'buttons' easy to use, only replacing it because it got run over by a truck with one just the same.","We bought this in the states, wanting a global phone and it works great on our NZ sim card. We had to buy another one though because it will not tolerate being run over by a truck. The sim card did though :)",1
B00836Y6B2,daniela b scott,4,"October 1, 2014",TRUE,"nice looking, very good screen and Zeiss lenses","pros:nice looking, very good screen and Zeiss lenses,good sound. cons: battery needs very frequent recharging,confusing AT&T logo on the box and on the screen of the new factory unlocked phone (when I was buying a new SIM starter kit, T-Mobile staff wasn't sure that the phone is really factory unlocked ). Daniela",
B00836Y6B2,Antonio N.,2,"September 27, 2014",TRUE,I been using Metro PCS and I never got problems with service and with this Lumina 900 the service is poor also to sending texts,First time using Windows phone and is a little complicated for me. I prefer Android system is easier. The phone is sealed and if the battery needs to be replaced I don't know how it works. No way to upgrade memory there is a slot only for SIM card. I been using Metro PCS and I never got problems with service and with this Lumina 900 the service is poor also to sending texts.,
B00836Y6B2,One_Love,5,"February 24, 2014",TRUE,Too good for app,Good working condition as advertised. I bought this for birthday gift to my brother living in Europe. It works very well and all possible updates.,
B00836Y6B2,Amazon Customer,5,"September 18, 2015",TRUE,Five Stars,Perfect but battery life is weak,
B00836Y6B2,Dany Rivas,1,"October 15, 2013",TRUE,Battery problems,"The phone didn't charge since day 1. It was very dissapointing receive a phone that does not charge and that it says factory unlocked but as in reallity is only an AT&T unlocked cell, it even seemed refurbished, I wouldn't never buy from this supplier ever.",1
B00836Y6B2,Monique Walker,1,"December 4, 2013",TRUE,Phone refuses to turn on!,"I purchased this phone on November 6 2013. Finished a phone call and set the phone down on a table, the battery life was about half full. The phone shut itself off and I have not been able to turn it back on since. I tried to charge it but nothing happens when I plug it in. I also did a soft reset and a hard reset and the phone still will not turn on.",1
B00836Y6B2,marifrances medina,1,"August 18, 2013",TRUE,Don't bother buying!,"I thought I was getting a good deal with this phone, that being the only reason I spent so much money on it. But as I began to use my phone more and more it started to glitch on me. This started happening as early as three weeks from the first time I used it. Since then I've had to reboot it three times, the Bing button keeps popping up even though I am not hitting it at all. I'll have it rotated to avoid that and it still happens. The same thing happens with the voice command. The sound won't come off so when it happens in class my phone is always the loudest thing and it wont turn off until I tell it cancel or find another way to cancel it. My screen has frozen, the camera button doesn't always work and I'm tired off yelling at my phone to cancel the multiple times it throws the voice command at me. I've counted more than ten times its repeated the voice command consequitively without me touching the key. This phone is not worth it. I wish I had returned it early but I thought it was something that would work itself out somehow. I was being too optimistic.",4
B00836Y6B2,bajanrose,5,"December 3, 2013",TRUE,No problems,"Love this phone, easy to use, screen clear and video and audio output is excellent. Its light and I love the colour.",
B00836Y6B2,Norbert K Scott,1,"March 9, 2015",TRUE,Caveat emptor!! Phone did not match description! ...,Caveat emptor!! Phone did not match description! Obviously they're clearing the old junk off the shelves. The one I received wasn't a Windows 8.1..it was an old 7.5!!,
B00836Y6B2,Anahi Wolfe,3,"June 18, 2015",TRUE,the delivery was excellent and the product was too,"not a fan of the windows software, the delivery was excellent and the product was too, just couldn't use the apps that I wanted. This phone is the only Lumia version that can not be updated to Windows 8, so its limited on the apps that can be downloaded.",1
B00836Y6B2,Gaurav P.,1,"April 8, 2014",TRUE,HATE IT,First the phone was locked while the description said unlocked Second i gifted this phone to someone . The phone started to go on sleep every 5 minutes. I had terrible experience shopping here specially with this seller. Never recommend to anybody Return window also expired as i givfted 2 months later in some other country.,1
B00836Y6B2,Mommatee,5,"August 5, 2014",TRUE,AWESOME phone just needs to be a Windows 8 to ...,AWESOME phone just needs to be a Windows 8 to enjoy all the apps. the phone doesn't support the new apps that came out.,
B00836Y6B2,Alexander Gomez,1,"August 19, 2013",TRUE,Big deception,"Where i Began, the box was not the proper one for this phone as promised, did not bring all accessories like nokia key,nokia charger and data cable. Besides when charged it did not work, the battery ran out and lasted only few minutes just like others customers said. And of course it is NOT FACTORY UNLOCKED I am not happy with the product and the seller Realmente estoy muy decepcoinado, he comprador muchas cosas por amazon y esta es la primera vez que algo asi me pasa.",18
B00836Y6B2,Naicols Silva,5,"March 19, 2013",TRUE,Celular,Excelente. Continuaré comprando a este vendedor. Tienda recomendada para hacer más compras internacionales. GRACIAS POR LA VENTA DEL PRODUCTO. SALUDOS,
B00836Y6B2,Lucia Ngo,4,"April 15, 2013",TRUE,Very Good Overall,"First off, the phone is gorgeous. Love the rectangular shape and sharp edges. Everything's good except for a few things. The microphone is on the bottom of the phone so sometimes people tell me they have a hard time hearing me and that I sound muffled. Another thing is that you can't personalize the phone too much. For example, you cannot use a song from your own music collection to be your alarm tone. If there is a way, I don't know it.",
B00836Y6B2,Katrusinio,3,"January 7, 2015",TRUE,Ok.,Everything was ok with this seller. Reccomended.,
B00836Y6B2,chrischarlerie,4,"December 4, 2013",TRUE,Great purchase...should have come with headphones!,The phone was delivered in perfect condition. My only issue is that it did not come with headphones..which are standard now! Also I was kind of disappointed with the fact that I cannot put my own ringtone without getting a migraine over the process to do so! Very disappointing Nokia! Other than that...I am satisfied.,
B00836Y6B2,Ronald Springer,5,"December 1, 2013",TRUE,Acknowledgement,A very good phone and i could not wanted more. the light is excellent and the camera is very good. the features excellent.,
B00836Y6B2,david mays,3,"August 15, 2014",TRUE,No sd card slot,"It is a good phone, but it does not support micro sd cards as the discription says . The slot it for a micro sim card that allows the phone to operate with a selected carrier on their network.",1
B00836Y6B2,NTR415,4,"October 12, 2013",TRUE,I really like it!!!!!,"I am enjoying my cell, this phone reminded me of my love for Nokia phones. It operates well, easy to use, the apps are great. I love that it is blue",
B00836Y6B2,31f,3,"August 22, 2013",TRUE,NOT WHAT I EXPECTED,SOUND QUALITY IS POOR. THE PHONE SEEMS TO BE BRAND NEW. THE PHONE IS UNLOCKED BUT DUE TO THIS MODEL(AT&T) LUMIA 900 MY PROVIDER (T-MOBILE) WAS NOT ABLE TO MAKE THE PHONE RECEIVED OR SEND PICTURE MESSAGE. BUT THE CAMERA ON THIS PHONE IS GOOD. I RETURNED THE PHONE AND WILL RATE EXPERIENCE WITH THE SELLER SOON.,
B00836Y6B2,Max a Million,4,"June 29, 2013",TRUE,Phone performance,"I have this phone for two weeks. Its great phone with 4g speed and good call qaulity. Only problem is that it freezed up twice during two weeks of usage. I have to turn off and on for phone to work Again. Nokia Lumia 900 16GB Unlocked GSM Phone with Windows 7.5 OS, AMOLED Touchscreen, 8MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio - Cyan Blue",1
B00836Y6B2,G. Pierre,4,"May 29, 2013",TRUE,Amazing phone!!,It is everything that I expected it to be. It is easy to function and Great camera too. I love the flash. I only with that I had an up to date computer so I can sync my music. And for some reason I can not get youtube to open the desktop version. The mobile YouTube doesn't show most videos and loads slowly... But the good outweighs the bad BY FAR. Best phone I have ever had.,
B00836Y6B2,Muktesh,2,"September 2, 2014",TRUE,Not what was expected,The packaging was not original as the IMEI number did not match. Already had issues after 6 months of usage.,1
B00836Y6B2,Cuteteatote,1,"November 13, 2014",TRUE,One Star,This was advertised as brand new factory unlocked. The phone came with scratches & AT&T logo!,
B00836Y6B2,Djuan L. Toliver,5,"September 10, 2014",TRUE,Five Stars,I replaced a water-damaged phone with a new phone. switched the Simm card and it was ready to go.,
B00836Y6B2,Stephen Lee,3,"November 11, 2013",TRUE,Not bad I guess.,Not a bad phone overall. Windows still has a ways to come. Still impressed even though it's an older phone.,
B00836Y6B2,Tieron,5,"November 28, 2013",TRUE,Great Phones the Kids Love Them and Will Use them in East Africa.,These are great for international use and that is what they were purchased for! I purchased about 3 phones for the kids.,
B00836Y6B2,Mic,5,"February 21, 2016",TRUE,Satisfied Customer,Good product; great price,
B00836Y6B2,CRISPIN,5,"February 6, 2015",TRUE,Five Stars,Everything great.... Thanks,
B00836Y6B2,Dr. Hill,2,"November 9, 2014",TRUE,Two Stars,I don't like this product for the reason that It doesn't respond to my needs,
B00836Y6B2,Nakul,5,"November 13, 2014",TRUE,Unlocked and Brand New,Special Unlocked Label on the outside of the box. Item was new and unlocked as promised and in Original Packaging. Fast shipping.,
B00836Y6B2,Mylee,5,"January 26, 2015",TRUE,Happy,I bought this as a Christmas gift for my sister. She is very happy.,
B00836Y6B2,Cliente Kindle,1,"October 21, 2014",TRUE,I like Nokia. But the information in the description of ...,"I like Nokia. But the information in the description of the product is false. it says have Windows 8 but its not true, it have windows 7.8 and i can not upgrade the software and i can not use several apps i had in my last windows phone. please change the information to the original info.",
B00836Y6B2,adel rida,2,"February 6, 2015",TRUE,Two Stars,bad quality screen,
B00836Y6B2,CRISTIAN TAMAYO,3,"August 26, 2014",TRUE,"Good afternoon, please I have a problem with the ...","Good afternoon, please I have a problem with the phone, there is a problem with the phone bluethoo does not work and with the speaker, because I do not listen to talk. The other apps work fine, I could do with this problem. Thank you.",1
B00836Y6B2,Miguel,5,"February 10, 2015",TRUE,Five Stars,"Good phone, arrived on time, is Factory unlocked, high quality.",
B00836Y6B2,Dee,5,"November 25, 2014",TRUE,Five Stars,"great buy, quick delivery, no complaints",
B00836Y6B2,Gella,4,"September 4, 2013",TRUE,Nokia,"The phone came on time, it is exactly as shown. Right now its working quite well. Its a little bit bigger than I thought.",
B00836Y6B2,Kelly Santos,4,"December 4, 2012",TRUE,The Unlocked is pointless,"I bought this phone because I wanted to use it on TMobile. I've only been frustrated thus far. Because it was originally an AT&T phone, the picture messaging is all screwed up. I actually regret not waiting the extra month or so for the Lumia 820... at least that Nokia was released on TMobile... Overall, the phone os great; I do LOVE Windows phones.",12
B00836Y6B2,Victor,5,"January 29, 2015",TRUE,Five Stars,Excellent,
B00836Y6B2,Josue Betancourt Montalvo,3,"May 27, 2015",TRUE,... have to sy that the phone is not that bad. The only thing that gets me mad some ...,I have to sy that the phone is not that bad. The only thing that gets me mad some times is that the phone shuts down by it self. That's a detail you didn't put in the item descriptions!,1
B00836Y6B2,Adam Swerkun,5,"May 3, 2013",TRUE,Best phone i ever had,"Phone runs really smooth, gorgeous screen, resolution, very good camera, battery life is pretty good, the only thing is the app store, not enough apps, and if you head droid before and love Google stuff, the you have to improvise",
B00836Y6B2,lorena hernandez,1,"August 15, 2013",TRUE,Am I wrong? should i be happy or upset???,"The box was not the proper one for this phone as promised and when charged it did not work, the battery ran out and lasted only few minutes. I am not happy with the product and the seller, this is the second time i have something to complain about with this seller.",1
B00836Y6B2,Ashish S Pillai,2,"October 7, 2013",TRUE,Poor quality data cable provided and without Nokia packing.,The product didnt come in a genuine Nokia pack. The data cable that came with the pack was of cheap quality and doesnt look like from Nokia. there was no user manual provided. I ordered a white phone but the accessories were black in color. For me it looked like they arranged for the accessories. I had to return it.,
B00836Y6B2,JACINTO,5,"March 12, 2015",TRUE,Five Stars,EXCELENTE PRODUCTO,
B00836Y6B2,Monica Jimenez,5,"December 23, 2014",TRUE,Very happy with purchase...,"I bought this phone for my mom. Display is bright and phone is easy to use. Phone is compatible with T-Mobile services. I simply went to T-Mobile and requested a new sim card, store clerk inserted the sim card into the phone and powered it back up. Im very happy with purchase. Thanks",
B00836Y6B2,bwel,5,"November 7, 2014",TRUE,Five Stars,I bought it for my son birthday and he love it,
B00836Y6B2,ricardo,5,"October 31, 2014",TRUE,Five Stars,Excelent,
B00836Y6B2,Derick,4,"June 27, 2014",TRUE,Good at that price,"I was good at that price, It works well but if you have been using Android, you need to go through manual 1st bse this is Window Operated smartphone, it has some differences. Enough space for storage, but its skin(glass and housing) gets dirty quickly",1
B00836Y6B2,Marcos Pereira,5,"January 8, 2013",TRUE,Works great ...,"Beautiful device, works fine, and boy, it has great audio quality and video! Its dial is easy to read. I am happy with it!",1
B00836Y6B2,Jennys Colmenares,1,"April 27, 2015",TRUE,I am not satisfied with what sent,"Friend I am from Venezuela, the cell that does not meet published reporting features. He says he is unlocked and not so I could not use the charger does not work, came with no manual and headset. Presents software failures. I am not satisfied with what sent.",
B00836Y6B2,Risi Liyanapatabendy,5,"August 26, 2013",TRUE,Great,"Awesome phone and you can update it to windows 7.8 through Zune, but you can get it for $150 plus tax directly from amazon.com I ended up paying $163 total.",
B00836Y6B2,Amazoneer,1,"November 19, 2013",TRUE,Not Sure about Nokia's marriage with Microsoft,Phone was working just fine until battery decided to not take AC charge at all and was left stranded at the airport looking for loose change to make a pay phone call. The attempts to charge the phone lasted two weeks after that but with no results. Very disappointing device since it is only 6 months old. Would not recommend.!!!,
B00836Y6B2,Abhinav Sinha,5,"June 13, 2013",TRUE,perfect peice,great peice easy to handle and i like it very mcuh this is my third gift to my friend pefect,
B00836Y6B2,Jon,1,"February 8, 2014",TRUE,Nokia lumia 900,this phone is defective it doesn't work any comes messed up I can't believe I paid for this crap.it broke down on me the first day I got it and I had to send it to a repair shop..this phone is literally no good please be aware of it.and the sender is crap I got it from a bull crap sender,
B00836Y6B2,marcela,5,"February 24, 2015",TRUE,Loved it! The case is super resistent,"Loved it! The case is super resistent, the interface is so beautiful and colorful! It is a pity that it cannot be updated to the 8.0/8.1 Windows",
B00836Y6B2,monifa,3,"October 1, 2013",TRUE,"battery defective, in 30 minutes i have to be charging.",The Nokia 900 itself is a great phone. However I was supplied with a phone that had a defective battery. Now I'm forced to purchase a battery for this phone. Two I'm unable to send mms picture messages or files via texting because it's a unlocked phone. I did not know this fact. That's another big problem right there.,
B00836Y6B2,Mark L.,1,"October 2, 2013",TRUE,Its just A&TT unlocked,"First the device is not factory unlocked, is simply a A & TT unlocked with a box that is not original with just a charger. Second and more important the device is not working no sound function And do not even listen when I speak or I speak. I totally disappointed. It seems a telephone rebuilt and not new. I want my money back. Charger",
